obj_id,t,x,y,z
1,18,4.361204107602437,3.215146064758301,24.258127848307293
1,19,4.308935364087422,3.4359871546427407,24.10001532236735
1,20,4.426741123199463,3.0821709036827087,24.11256504058838
1,21,4.138716419537862,3.3134997685750327,24.220544815063477
1,22,4.390366077423096,3.2507248322168985,23.9914452234904
1,23,3.9334173599878945,3.1956652800242105,24.171355565388996
1,24,4.1504835685094195,3.0251313050587973,24.183800379435223
1,25,4.024805545806885,2.879863739013672,24.397756894429524
1,26,4.425483465194702,3.332145651181539,24.155577659606934
1,27,4.48311452070872,3.208190619945526,24.169788042704266
1,28,4.209160129229228,3.2278857628504434,23.977022488911945
1,29,4.315386374791463,3.5569401184717813,24.172669410705566
1,30,4.216234405835469,3.4537612994511924,24.156540870666504
1,31,4.268935879071553,3.326113243897756,24.16205628712972
1,32,4.633714437484741,3.5352277755737305,24.341854731241863
1,33,4.277123769124349,3.1800636053085327,24.037497838338215
1,34,4.289973298708598,3.2344153920809426,24.022558848063152
1,35,4.1019218762715655,3.223415116469065,24.285814603169758
1,36,3.953969399134318,3.263072431087494,24.256270090738933
1,37,3.9986019134521484,3.107156773408254,24.177275975545246
1,38,4.292372663815816,3.1001282731691995,24.35561243693034
1,39,4.568067153294881,3.2790348728497825,24.315797805786133
1,40,4.134202082951863,3.259121914704641,24.32731024424235
1,41,4.139462351799011,3.091412087281545,24.247700373331707
1,42,4.490938822428386,3.279646714528402,24.356547037760418
1,43,4.1926727294921875,3.4088358879089355,24.237382570902508
1,44,4.524183988571167,3.5768823623657227,24.155481974283855
1,45,4.353363831837972,3.0814327398935952,24.032533327738445
1,46,4.410499612490336,3.4589804808298745,24.131564776102703
1,47,4.6265354951222735,3.2372759183247886,24.304078102111816
1,48,4.458778500556946,3.4648900032043457,24.045802116394043
1,49,4.2067307233810425,3.2444942593574524,24.2239933013916
2,0,2.956523835659027,-5.586010456085205,21.612927118937176
2,1,3.2823448181152344,-5.572925090789795,21.825237274169922
2,2,2.8473306695620217,-5.784843762715657,21.760932286580402
2,3,2.868868907292684,-5.771430253982544,21.848732948303223
2,4,2.87890762090683,-5.573503176371257,21.68096351623535
2,5,2.6942702730496726,-5.423300584157308,21.799024264017742
2,6,2.925813873608907,-5.667106866836548,21.803458213806152
2,7,2.990138034025828,-5.822813113530477,21.737655957539875
2,8,2.8026684721310935,-5.823049783706665,21.836161931355793
2,9,3.1081437269846597,-5.743577162424724,21.761329015096027
2,10,2.9392507672309875,-5.514825900395711,21.608714421590168
2,11,3.2163597544034324,-5.627026319503784,21.75050163269043
2,12,3.1285828749338784,-5.758049964904785,21.66646416982015
2,13,2.8726695577303567,-5.422960122426351,21.76341978708903
2,14,2.8430789709091187,-5.596203962961833,21.78036626180013
2,15,2.975072960058848,-5.643741051355998,21.67018763224284
2,16,2.558420022328695,-5.582087993621826,21.820707321166992
2,17,3.0901780923207602,-5.528905391693115,21.67657534281413
2,18,2.897038241227468,-5.712722142537435,21.765286127726238
2,19,2.7880351146062217,-5.4821085929870605,21.672848383585613
2,20,2.9958906173706055,-5.658705711364746,21.679972330729168
2,21,2.884307583173116,-5.624388217926025,21.938257535298664
2,22,3.1480377117792764,-5.573227485020955,21.92918046315511
2,23,2.834374944368998,-5.516743262608846,21.877342224121094
2,24,3.3043617010116577,-5.62618883450826,21.841400782267254
2,25,2.9907151460647583,-5.522819598515828,21.750355402628582
2,26,3.0954492688179016,-5.19057822227478,21.759783426920574
2,27,2.9512205719947815,-5.503394603729248,21.813215573628742
2,28,3.0916587511698403,-5.596159299214681,21.76701482137044
2,29,2.799382746219635,-5.570502360661824,21.804545402526855
2,30,2.649559239546458,-5.718380451202393,21.873494784037273
2,31,2.88257497549057,-5.626698176066081,21.73967742919922
2,32,3.1057167649269104,-5.566023031870524,21.838412602742512
2,33,2.729636569817861,-5.531007448832194,21.959591547648113
2,34,2.92196915547053,-5.5869371096293134,21.844298998514812
2,35,2.944200058778127,-5.643523454666138,21.67392126719157
2,36,2.8565558393796286,-5.70665709177653,21.718692143758137
2,37,2.7926379640897117,-5.7152321338653564,21.71901003519694
2,38,2.950333754221598,-5.657305320103963,21.814661979675293
2,39,3.102263410886129,-5.955525000890096,21.859251340230305
2,40,3.042182286580404,-5.678325255711873,21.71109898885091
2,41,2.776103993256887,-5.661861101786296,21.894199053446453
2,42,3.139995058377584,-5.477138837178548,21.648953119913738
2,43,2.961174269517263,-5.64494792620341,21.88422679901123
2,44,2.8390096028645835,-5.419034401575725,21.666065216064453
2,45,3.01481431722641,-5.683019399642944,21.738050142923992
2,46,3.0956571102142334,-5.1718248923619585,21.687059084574383
2,47,3.1183319687843323,-5.425437370936076,21.7123441696167
2,48,3.108012080192566,-5.503078619639079,21.871832211812336
2,49,2.7668542861938477,-5.715276797612508,21.888519922892254
3,0,8.607859373092651,-1.7647194862365723,33.88584009806315
3,1,8.222204128901163,-1.3507152497768402,33.84182167053223
3,2,8.175116936365763,-1.687104970216751,34.0936222076416
3,3,8.689158916473389,-1.7509835263093312,33.79258728027344
3,4,8.846613248189291,-1.3954987078905106,34.0264778137207
3,5,8.571240107218424,-1.8829748630523682,33.98733393351237
3,6,8.920701265335083,-1.9626591404279072,33.89167912801107
3,7,8.514432907104492,-1.9616098403930664,33.88702392578125
3,8,8.577930450439453,-1.9842239518960316,34.10395812988281
3,9,8.426720221837362,-1.826835572719574,33.771776835123696
3,10,8.46600890159607,-1.7369705239931743,34.033291498819985
3,11,8.587183157602945,-1.614852786064148,34.14227294921875
3,12,8.480347235997518,-1.4967575917641323,34.023199717203774
3,13,8.287894169489542,-1.4679336994886398,33.833473205566406
3,14,8.187400897343954,-1.809902121623357,33.889686584472656
3,15,8.49764879544576,-1.9020787179470062,33.701205571492515
3,16,7.860542456309001,-1.917442152897517,33.72414334615072
3,17,8.674469153086344,-1.7148779730002086,34.03407669067383
3,18,7.757020155588786,-1.809266318877538,33.782310485839844
3,19,8.121909618377686,-1.778540422519048,33.63852628072103
3,20,7.971980810165405,-1.504165639479955,33.81892522176107
3,21,7.690054337183635,-1.3270088980595272,33.72908592224121
3,22,8.74767780303955,-1.6946499447027843,34.01423454284668
3,23,8.153576453526815,-1.4768391648928325,33.88262176513672
3,24,7.960558891296387,-1.6371509333451588,33.90386454264323
3,25,8.227548281351725,-1.7409175833066304,33.91770235697428
3,26,8.378996133804321,-1.294016532599926,34.450141270955406
3,27,7.691223939259847,-1.346001868446668,33.91370836893717
3,28,8.323934952418009,-1.2568019330501556,33.853739420572914
3,29,8.352819760640463,-1.7969573040803273,33.99094454447428
3,30,8.56346027056376,-1.431314691901207,34.42633946736654
3,31,8.594714959462484,-1.6817818681399028,33.808526357014976
3,32,8.383268515268961,-1.6310285329818726,34.27452150980631
3,33,8.17065421740214,-1.358570431669553,34.1132755279541
3,34,7.960405906041463,-1.7777059674263,34.09851392110189
3,35,8.19760282834371,-1.5877042164405186,34.32000287373861
3,36,8.469389200210571,-1.4168242166439693,33.91517639160156
3,37,8.33082397778829,-1.1768312553564708,34.11276817321777
3,38,7.935186783472697,-1.5249369243780773,34.04314740498861
3,39,8.470406770706177,-1.9173703789710999,33.816951751708984
3,40,8.097972949345907,-1.4333819498618443,34.24395751953125
3,41,8.842845439910889,-1.903674155473709,34.127211252848305
3,42,8.113359292348227,-1.6419798930486043,34.00181198120117
3,43,8.261561552683512,-1.67865651845932,34.0285530090332
3,44,8.612835009892782,-1.9586108724276226,34.237064361572266
3,45,8.411817868550619,-2.278757075468699,33.79229482014974
3,46,8.482898235321045,-1.9313665330410004,34.07345644632975
3,47,8.054234663645426,-2.060454805692037,34.22361818949381
3,48,7.864509344100952,-1.7992859085400899,34.246277491251625
3,49,7.980073531468709,-1.658098081747691,34.424505869547524
4,0,16.860225518544514,5.492122491200765,26.148134231567383
4,1,16.966946125030518,5.583913167317708,26.25457509358724
4,2,16.671383062998455,5.629898548126221,26.34307289123535
4,3,16.704410711924236,5.779693603515625,26.528999010721844
4,4,16.727944374084473,5.685046513875325,26.520278612772625
4,5,16.628838857014973,5.993144830067952,26.49341615041097
4,6,16.674917062123615,5.722938060760498,26.451014518737793
4,7,16.907947699228924,5.538107077280681,26.281213760375977
4,8,16.825503667195637,5.422070741653442,26.22792116800944
4,9,16.650147438049316,5.883882602055867,26.48132069905599
4,10,16.78661823272705,5.7237282594045,26.389058430989582
4,11,16.617629845937092,5.705902814865112,26.142613728841145
4,12,16.888638496398926,5.54593809445699,26.26599629720052
4,13,16.73951482772827,5.535756667455037,26.37047004699707
4,14,16.869994163513184,5.657971223195394,26.264867464701336
4,15,16.53455384572347,5.587748924891154,26.32918643951416
4,16,16.72372802098592,5.409163395563762,26.486305872599285
4,17,16.388787269592285,6.229856808980306,26.49625364939372
4,18,16.7487374941508,5.369315465291341,26.587105751037598
4,19,16.461179892222088,5.713200807571411,26.669317563374836
4,20,16.630913098653156,5.543494462966919,26.404765764872234
4,21,16.839060465494793,5.5560165246327715,26.41473452250163
4,22,16.893767674763996,5.303040027618408,26.65274651845296
4,23,16.730951468149822,5.670428037643433,26.270865122477215
4,24,16.67913548151652,5.567294677098592,26.52754306793213
4,25,16.589226563771565,5.92924435933431,26.319796244303387
4,26,16.900815963745117,5.610087156295776,26.62202262878418
4,27,16.677260875701904,5.886599620183309,26.425665855407715
4,28,16.69262758890788,5.579265038172404,26.35948657989502
4,29,16.82474136352539,5.730005502700806,26.29540761311849
4,30,16.5289363861084,5.562329292297363,26.402336438496906
4,31,16.747382481892902,5.489513079325358,26.28094736735026
4,32,16.471027215321858,5.764313300450643,26.543106079101562
4,33,16.90924866994222,5.6359554926554365,26.2446133295695
4,34,16.55575942993164,5.548095146814982,26.344111760457356
4,35,16.526257673899334,5.721497694651286,26.38549264272054
4,36,16.404963811238606,5.4685836633046465,26.38727792104085
4,37,16.83664035797119,5.810363531112671,26.513264338175457
4,38,16.62882359822591,5.944165468215942,26.370691617329914
4,39,16.709272066752117,5.662962198257446,26.56814130147298
4,40,16.678395589192707,5.717004060745239,26.372565905253094
4,41,16.424076557159424,6.068252801895142,26.94888909657796
4,42,16.78236198425293,5.437551736831665,26.25666046142578
4,43,16.726974805196125,5.934235652287801,26.493008613586426
4,44,16.613147894541424,5.486958742141724,26.178855260213215
4,45,16.950350602467854,5.507768710454305,26.27746645609538
4,46,17.23718563715617,5.419195652008057,26.082111676534016
4,47,16.98551019032796,5.701559543609619,26.60954825083415
4,48,16.658666769663494,5.569978713989258,26.383936882019043
4,49,16.851882298787434,5.4804604053497314,26.256407419840496
5,0,17.037158330281574,0.21640630004306635,25.503376007080078
5,1,17.069190502166748,0.38048340131839115,25.53116003672282
5,2,16.691967487335205,0.026257023215293884,25.75844891866048
5,3,17.105712095896404,0.16821812372654676,25.727336247762043
5,4,16.839001337687176,0.32999006658792496,25.64313856760661
5,5,17.019997437795002,0.8211032475034395,25.384090741475422
5,6,17.06524435679118,0.5575505346059799,25.481534639994305
5,7,16.965729236602783,0.3210841516653697,25.453234672546387
5,8,17.28589407602946,0.18722558207809925,25.56425666809082
5,9,16.914048194885254,0.5707703828811646,25.60351022084554
5,10,17.043718179066975,0.13139682387312254,25.47751013437907
5,11,16.80696185429891,0.029248932997385662,25.733152389526367
5,12,16.923599084218342,0.0011732354760169983,25.726779619852703
5,13,16.774165789286297,0.18071671482175589,25.7238613764445
5,14,16.759366353352863,0.18942242612441382,25.704326311747234
5,15,16.86002318064372,0.39623937010765076,25.466190338134766
5,16,16.73155419031779,0.11851401875416438,25.541587193806965
5,17,16.799667040507,0.856510583932201,25.540896733601887
5,18,16.69401677449544,0.17933564136425653,25.849750518798828
5,19,16.851664702097576,0.4059343362847964,25.61509958902995
5,20,16.899709065755207,0.13657664445539316,25.86545181274414
5,21,16.767237186431885,0.11672126816119999,25.64125410715739
5,22,16.914650758107502,0.04626728221774101,25.758089065551758
5,23,16.65870952606201,0.14512148996194205,25.476184844970703
5,24,17.016868114471436,-0.09306824704011281,25.92490355173747
5,25,16.929274559020996,-0.00976711263259252,25.809309005737305
5,26,16.89494037628174,0.269314465423425,25.551839510599773
5,27,17.15058946609497,0.3219580178459485,25.641745567321777
5,28,16.797977447509766,0.4405321677525838,25.664692560831707
5,29,16.997454007466633,0.1525741952160994,25.72866408030192
5,30,16.78486728668213,0.32695727919538814,25.642518679300945
5,31,16.81484015782674,0.02437041203180949,25.482543627421062
5,32,16.720044294993084,0.10235861192146938,25.87492338816325
5,33,16.77645460764567,0.33085304001967114,25.674986521402996
5,34,16.6623592376709,0.5649707068999609,25.59427038828532
5,35,16.799933433532715,0.33816164669891197,25.750734329223633
5,36,16.785456975301106,0.20860375774403414,25.662442207336426
5,37,16.797744909922283,0.7147413492202759,25.414592107137043
5,38,17.039013226826984,0.4687204087773959,25.49558448791504
5,39,16.845144430796307,0.284536346172293,25.41861565907796
5,40,16.856715361277264,0.4409167319536209,25.331778526306152
5,41,17.082069555918377,0.5733823577562968,25.423870086669922
5,42,17.062824885050457,-0.19201972925414643,25.70903746287028
5,43,16.92873938878377,0.4055459797382355,25.6050230662028
5,44,16.76566743850708,0.4792341912786166,25.459232966105144
5,45,17.000048637390137,0.15326932134727636,25.567639350891113
5,46,17.2227144241333,-0.430353507399559,25.797902425130207
5,47,17.13974730173747,0.22528869162003198,25.601647059122723
5,48,16.690752347310383,0.00526798019806544,25.60913626352946
5,49,16.842899481455486,-0.06674743443727493,25.8114226659139
6,0,4.973366737365723,2.3554214437802634,30.27719497680664
6,1,5.153297424316406,2.8607203563054404,30.556267102559406
6,2,4.885845422744751,2.2571473916371665,30.41973813374837
6,3,5.184301455815633,2.277174711227417,30.445719401041668
6,4,5.129543701807658,2.5055190126101174,30.62091128031413
6,5,5.179538647333781,2.2645902832349143,30.61945343017578
6,6,5.357183376948039,2.344496270020803,30.35430399576823
6,7,4.931561390558879,2.0598917305469513,30.308833122253418
6,8,5.345532655715942,2.141591429710388,30.71728515625
6,9,5.378478288650513,2.7770949006080627,30.801666259765625
6,10,5.203007777531941,2.2926453948020935,30.30285104115804
6,11,4.888067245483398,2.351736823717753,29.969056447347004
6,12,5.309601704279582,2.564056177934011,30.509610811869305
6,13,5.09364652633667,2.690616269906362,30.72066529591878
6,14,5.30215851465861,3.143136421839396,30.89916706085205
6,15,5.327702601750691,2.6637685298919678,30.812123616536457
6,16,5.5075779755910235,3.0682252844174704,30.917353947957356
6,17,5.234094778696696,2.6903488636016846,30.849995930989582
6,18,5.125948190689087,3.1417216459910073,30.758177439371746
6,19,5.101149241129558,2.7920859853426614,30.511867841084797
6,20,5.093079169591268,3.1040825049082437,30.71231492360433
6,21,4.727177619934082,3.7709293762842813,31.007737795511883
6,22,4.844375848770142,2.9258500734965005,30.96390724182129
6,23,5.195062796274821,3.13493812084198,30.521704355875652
6,24,5.179138104120891,3.199262857437134,30.920659065246582
6,25,5.016501108805339,2.163593739271164,30.54090404510498
6,26,5.05719256401062,2.7221928040186563,31.212169965108234
6,27,5.137667973836263,3.1486852169036865,30.84166431427002
6,28,5.062926769256592,2.553423742453257,30.785460154215496
6,29,5.313351551691691,3.094364285469055,30.93976624806722
6,30,5.057448625564575,2.6841713786125183,31.093390464782715
6,31,5.207466681798299,3.1167152325312295,30.7668670018514
6,32,5.097539107004802,3.096340854962667,31.626442273457844
6,33,5.07124384244283,3.126371383666992,30.988394737243652
6,34,4.800776203473409,2.9445459246635437,30.838862419128418
6,35,5.284858147303264,3.4734010696411133,30.95540205637614
6,36,5.090334256490071,3.164285202821096,30.788004557291668
6,37,4.91096027692159,3.0003920992215476,30.753768603007
6,38,5.2329254150390625,2.907892564932505,30.598349571228027
6,39,5.293085098266602,2.9200128316879272,31.32573636372884
6,40,5.440291086832683,3.369319041570028,30.488582928975422
6,41,5.0787772337595625,2.879848301410675,30.77475134531657
6,42,5.509797255198161,3.4742192029953003,31.26439921061198
6,43,5.188889106114705,3.123133957386017,30.999311129252117
6,44,5.361713886260986,3.27874223391215,31.16580104827881
6,45,4.9911307493845625,2.450933595498403,30.400251070658367
6,46,5.5560840765635175,3.296142578125,30.65222676595052
6,47,5.347462733586629,3.0198060274124146,30.702785809834797
6,48,4.784964044888814,2.7704026103019714,30.685986518859863
6,49,5.343042532602946,3.4354941050211587,30.759332338968914
7,0,10.032092571258545,9.124830722808838,34.65814018249512
7,1,10.006537596384684,9.403884728749594,34.86872100830078
7,2,10.389286835988363,9.029074986775717,34.86493110656738
7,3,9.94979461034139,9.365617275238037,34.59815470377604
7,4,9.99960708618164,9.757101058959961,34.66015116373698
7,5,9.959135373433432,9.36023235321045,34.69355837504069
7,6,9.981119632720947,9.662978013356527,34.493834813435875
7,7,9.629037062327066,9.07197380065918,34.99246088663737
7,8,9.013322194417318,9.057507991790771,34.93129666646322
7,9,9.34848149617513,9.127547105153402,34.7986634572347
7,10,9.150064945220947,9.071426073710123,34.70581309000651
7,11,9.626908461252848,9.345245679219564,34.77688217163086
7,12,9.717360178629557,9.170888741811117,34.77284240722656
7,13,9.662188053131104,9.29486894607544,34.950239181518555
7,14,10.514143466949463,8.98367953300476,34.58199373881022
7,15,10.34962018330892,9.700885136922201,34.80657831827799
7,16,10.666736125946045,9.177893797556559,34.70246124267578
7,17,10.441112041473389,9.390493392944336,34.79888153076172
7,18,10.540475209554037,9.170843283335367,34.828880310058594
7,19,10.488000710805258,9.336402893066406,34.57192357381185
7,20,10.308342615763346,9.862641334533691,34.61463928222656
7,21,10.333197752634684,9.892542362213135,34.84242184956869
7,22,10.338229020436605,9.40229320526123,34.89228185017904
7,23,10.276911417643229,9.428807258605957,34.93514823913574
7,24,10.204171339670816,9.53743314743042,35.18819936116537
7,25,10.457548141479492,9.552495638529459,34.502875645955406
7,26,10.663765748341879,9.686339537302652,35.164604822794594
7,27,10.432848930358887,9.491308530171713,34.51985422770182
7,28,9.966949939727783,9.925743261973063,35.011053721110024
7,29,10.383299509684244,9.252753893534342,34.82317924499512
7,30,9.784532070159912,9.414532025655111,34.99430402119955
7,31,10.02304220199585,9.37095864613851,34.72701899210612
7,32,10.029254595438639,9.328632831573486,35.31690661112467
7,33,9.87251583735148,9.5443483988444,34.92485682169596
7,34,10.338592370351156,9.734630743662516,34.75065676371256
7,35,9.289803822835287,9.328756968180338,34.917585372924805
7,36,9.736127694447836,9.533836205800375,34.56807327270508
7,37,9.82677443822225,9.80496327082316,34.65607897440592
7,38,9.84497340520223,9.480642477671305,34.854225158691406
7,39,9.815038522084555,9.627349217732748,34.62115796407064
7,40,9.664365291595459,9.495524724324545,34.72566477457682
7,41,9.854306062062582,9.35814873377482,34.75337600708008
7,42,9.792813936869303,9.591186364491781,34.52885182698568
7,43,9.697073459625244,9.395126819610596,34.91477076212565
7,44,10.20349391301473,9.488064765930176,34.92889404296875
7,45,10.176126956939697,9.221671104431152,34.96351432800293
7,46,10.4764510790507,9.588625431060791,34.87244860331217
7,47,10.536467870076498,9.45399252573649,34.76800855000814
7,48,10.174941857655844,9.472316265106201,34.742143630981445
7,49,10.276586532592773,9.32720677057902,34.96171188354492
8,0,12.014103730519613,2.7719857692718506,33.9465758005778
8,1,11.394343535105387,3.109348396460215,34.231146494547524
8,2,11.791316032409668,2.6420999566713967,33.94853719075521
8,3,11.361408233642578,2.7769083778063455,34.23694292704264
8,4,11.39564323425293,3.202999532222748,34.35406812032064
8,5,11.825061321258545,2.8820671836535134,34.25738334655762
8,6,11.368525664011637,2.9458839098612466,34.26599375406901
8,7,11.962205727895102,2.7517593105634055,34.23426055908203
8,8,11.302924633026123,2.6014139652252197,34.29938952128092
8,9,11.381237824757894,3.0485533674558005,34.35284741719564
8,10,11.4259401957194,2.9472968180974326,34.18183135986328
8,11,11.385958035786947,3.246385852495829,34.39063835144043
8,12,11.507258097330729,3.1072275837262473,34.4263121287028
8,13,11.460487047831217,2.9566022555033364,34.25864219665527
8,14,11.59859323501587,2.772412896156311,34.06993738810221
8,15,11.373889923095703,3.0417481859525046,34.180030822753906
8,16,11.107228914896647,2.764264245827993,34.40884272257487
8,17,11.643150170644125,3.0390661557515464,34.24064826965332
8,18,10.79576333363851,2.730331599712372,34.2578182220459
8,19,10.921716690063477,2.9815876881281533,34.3995672861735
8,20,10.872233231862387,3.27820618947347,34.60696601867676
8,21,11.053794225056967,2.9191980361938477,34.198025385538735
8,22,11.17448059717814,3.0514775117238364,34.461164474487305
8,23,11.857518831888834,2.945212960243225,34.040181477864586
8,24,11.205378532409668,3.1529502272605896,34.64753341674805
8,25,11.042204221089682,3.0594000816345215,34.23264185587565
8,26,11.599924882253012,2.9007419546445212,34.64995829264323
8,27,11.47666883468628,2.6952762802441916,34.034079233805336
8,28,11.564527988433838,3.1667770942052207,34.24792289733887
8,29,11.784204324086508,2.5043107072512307,34.040438969930015
8,30,11.270851929982504,2.9870325525601706,34.3431027730306
8,31,11.506616274515787,3.1337297360102334,34.245262145996094
8,32,11.238890329996744,3.292818268140157,34.73298009236654
8,33,11.148982048034668,3.0794259309768677,34.488795598347984
8,34,10.992360273996988,3.335391879081726,34.46136665344238
8,35,11.104851245880127,3.0754340489705405,34.521244049072266
8,36,11.386407375335693,3.426532785097758,34.22378794352213
8,37,11.272278785705566,3.337258060773214,34.170070012410484
8,38,10.937236150105795,2.8261364897092185,34.41954803466797
8,39,11.207168579101562,2.8645246028900146,34.3641668955485
8,40,10.979098161061605,3.2572708129882812,34.54373423258463
8,41,11.605985641479492,2.652499477068583,34.377724965413414
8,42,11.032182534535727,3.3008172114690146,34.640528996785484
8,43,11.100621859232584,2.9785720308621726,34.45251909891764
8,44,11.240481535593668,3.254378835360209,34.444662729899086
8,45,10.891682624816895,2.738992174466451,34.411811192830406
8,46,11.515819231669107,3.01407257715861,34.228556315104164
8,47,11.38432518641154,2.583740234375,34.29306729634603
8,48,11.243130683898926,2.739383101463318,34.25639216105143
8,49,10.799574216206869,3.2019718090693154,34.67601521809896
9,0,14.992044607798258,6.910828113555908,31.68767484029134
9,1,14.339365641276041,7.270337661107381,31.729695638020832
9,2,14.731171449025473,6.7288689613342285,32.054427782694496
9,3,14.231861114501953,6.635587215423584,32.268937746683754
9,4,14.431492646535238,7.156471808751424,32.019742012023926
9,5,14.56645154953003,7.192099253336589,31.849002520243328
9,6,14.38131586710612,6.886155128479004,31.963576634724934
9,7,14.515706857045492,6.964036226272583,31.672722498575848
9,8,13.883709271748861,6.3324189980824785,31.794704755147297
9,9,14.191178321838379,6.850215832392375,32.0531120300293
9,10,14.401414394378662,7.012407938639323,31.507935841878254
9,11,14.406355857849121,6.976691246032715,31.73643207550049
9,12,14.435474713643393,7.084105173746745,31.904894193013508
9,13,14.326696395874023,6.770095666249593,31.756218910217285
9,14,14.49375025431315,7.091833511988322,31.893675804138184
9,15,14.440108935038248,6.845452944437663,31.68162250518799
9,16,14.535302639007568,6.912823438644409,31.693687121073406
9,17,14.514697551727295,7.777919769287109,32.05093574523926
9,18,14.231231053670248,6.929263273874919,31.70148213704427
9,19,14.447975953420004,7.086868762969971,31.765429496765137
9,20,14.092673619588217,7.379331747690837,31.91796875
9,21,14.444727420806885,6.905496438344319,31.846395174662273
9,22,14.30480146408081,6.977468172709147,31.767004013061523
9,23,14.755602359771729,7.182151635487874,31.732584317525227
9,24,14.779906272888184,7.224852403004964,32.05679861704508
9,25,14.057817776997885,7.2438929080963135,31.576692899068195
9,26,14.675891717274984,7.227723836898804,31.94615364074707
9,27,14.405543486277262,7.054211775461833,31.932350794474285
9,28,14.118621985117594,7.285322666168213,32.06492265065511
9,29,14.64829969406128,6.645942767461141,31.90774122873942
9,30,14.284655253092447,7.149658600489299,32.03835105895996
9,31,14.673553466796875,6.592948039372762,31.548841158548992
9,32,14.225394566853842,7.131502548853557,32.04576428731283
9,33,14.263751029968262,7.293560822804769,31.91135819753011
